CookerStat, GenerateAssetRegistry=0.023201, Initialize=0.103902, RunGuid=RunID44317AD64109C9B009A73097E562D662
DDCTransactionIdE41A9EFA483ECF9CD5FD6B95B89495F9_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_D83F83044BF4BFD443A4CD9EB31C1572, StartTime=2022.07.05-12.56.49, HierarchicalDDC=, DataSize=170275, Duration=5.036399, RunGuid=RunID44317AD64109C9B009A73097E562D662
SavePackageTransactionId1542B2864A115E58CB7C9B9D1CC296D2_0, Filename=D:/Unreal/Barrel Hopper/Project/Content/Barrel_Hopper/Character/Animation/BH_Idle_Run_BS1D.uasset, AutoPackageBackupDelegate=0.181898, FlushAsyncLoading=0.004202, FlushStreamingFunc=0.133399, BlockTillAllRequestsFinished=0.004198, ResetLoadersForSaveUnMarkAllObjects=0.097603, TagPackageExports=0.011902, BeginCacheForCookedPlatformData=0.000898, SerializeImports=6.124299, GatherLocalizableTextData=0.042703, MarkNames=0.005897, SerializeSummary=0.013303, SerializeNames=0.018999, SerializeGatherableTextData=0.001099, BuildExportMap=0.024099, SortExportsNonSeekfree=0.006001, SortExportsSeekfreeConstructor=0.052702, SortExportsSeekfreeInner=0.109099, SortExportsSeekfree=0.001900, BuildDependencyMap=0.008099, SerializeImportMap=0.009701, SerializeExportMap=0.007197, SerializeDependencyMap=0.001002, SerializeStringAssetReferenceMap=0.001300, SaveThumbNailsAssetRegistryDataWorldLevelInfo=7.065300, SerializeExports=0.047401, SerializeBulkData=0.009999, MoveFile=37.066803, UnaccountedTime=32.657398, RunGuid=RunID44317AD64109C9B009A73097E562D662
SavePackageTransactionId1542B2864A115E58CB7C9B9D1CC296D2_1, Filename=D:/Unreal/Barrel Hopper/Project/Content/Barrel_Hopper/Character/Animation/BH_Idle_Run_BS1D.uasset, AutoPackageBackupDelegate=40.128700, FlushAsyncLoading=0.009201, FlushStreamingFunc=0.143997, BlockTillAllRequestsFinished=0.005301, ResetLoadersForSaveUnMarkAllObjects=0.161901, TagPackageExports=0.016399, BeginCacheForCookedPlatformData=0.000801, SerializeImports=6.335299, GatherLocalizableTextData=0.064101, MarkNames=0.007100, SerializeSummary=0.010900, SerializeNames=0.024099, SerializeGatherableTextData=0.001099, BuildExportMap=0.032902, SortExportsNonSeekfree=0.004999, SortExportsSeekfreeConstructor=0.045300, SortExportsSeekfreeInner=0.263602, SortExportsSeekfree=0.002600, BuildDependencyMap=0.005398, SerializeImportMap=0.007898, SerializeExportMap=0.006299, SerializeDependencyMap=0.000898, SerializeStringAssetReferenceMap=0.001300, SaveThumbNailsAssetRegistryDataWorldLevelInfo=6.934300, SerializeExports=0.382800, SerializeBulkData=0.003602, MoveFile=49.105404, UnaccountedTime=28.902300, RunGuid=RunID44317AD64109C9B009A73097E562D662
DDCTransactionIdB3A9CE59494531EAA5EFE28DB6189B38_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_261E513540793E780B646CB3769230C9, StartTime=2022.07.05-13.04.19, HierarchicalDDC=, DataSize=170275, Duration=3.869701, RunGuid=RunID44317AD64109C9B009A73097E562D662
SavePackageTransactionId1542B2864A115E58CB7C9B9D1CC296D2_2, Filename=D:/Unreal/Barrel Hopper/Project/Content/Barrel_Hopper/Character/Animation/BH_Character_AnimBP.uasset, AutoPackageBackupDelegate=50.891499, FlushAsyncLoading=0.008702, FlushStreamingFunc=0.121798, BlockTillAllRequestsFinished=0.004400, ResetLoadersForSaveUnMarkAllObjects=0.137400, TagPackageExports=4.736300, BeginCacheForCookedPlatformData=0.001803, SerializeImports=11.530399, GatherLocalizableTextData=4.922900, MarkNames=0.038598, SerializeSummary=0.008900, SerializeNames=2.666801, SerializeGatherableTextData=7.871799, BuildExportMap=0.183702, SortExportsNonSeekfree=1.029201, SortExportsSeekfreeConstructor=0.046797, SortExportsSeekfreeInner=6.079603, SortExportsSeekfree=0.003800, BuildDependencyMap=0.052199, SerializeImportMap=0.183802, SerializeExportMap=2.629999, SerializeDependencyMap=0.007700, SerializeStringAssetReferenceMap=0.001699, SaveThumbNailsAssetRegistryDataWorldLevelInfo=24.885502, SerializeExports=440.437500, SerializeBulkData=0.008300, MoveFile=40.204201, UnaccountedTime=30.361500, RunGuid=RunID44317AD64109C9B009A73097E562D662
SavePackageTransactionId1542B2864A115E58CB7C9B9D1CC296D2_3, Filename=D:/Unreal/Barrel Hopper/Project/Content/Barrel_Hopper/Character/Animation/BH_Character_AnimBP.uasset, AutoPackageBackupDelegate=10.748900, FlushAsyncLoading=0.003900, FlushStreamingFunc=0.140302, BlockTillAllRequestsFinished=0.004500, ResetLoadersForSaveUnMarkAllObjects=0.109497, TagPackageExports=5.928200, BeginCacheForCookedPlatformData=0.003200, SerializeImports=12.630001, GatherLocalizableTextData=5.651299, MarkNames=0.046100, SerializeSummary=0.013500, SerializeNames=2.538700, SerializeGatherableTextData=8.694000, BuildExportMap=0.225399, SortExportsNonSeekfree=1.196399, SortExportsSeekfreeConstructor=0.048801, SortExportsSeekfreeInner=6.632700, SortExportsSeekfree=0.003099, BuildDependencyMap=0.056598, SerializeImportMap=0.194602, SerializeExportMap=13.373598, SerializeDependencyMap=0.018802, SerializeStringAssetReferenceMap=0.003699, SaveThumbNailsAssetRegistryDataWorldLevelInfo=18.382099, SerializeExports=476.916290, SerializeBulkData=0.009298, MoveFile=40.216503, UnaccountedTime=28.416798, RunGuid=RunID44317AD64109C9B009A73097E562D662
SavePackageTransactionId1542B2864A115E58CB7C9B9D1CC296D2_4, Filename=D:/Unreal/Barrel Hopper/Project/Saved/Autosaves/Game/Barrel_Hopper/Character/BH_Idle_Run_BS1D_Auto1.uasset, AutoPackageBackupDelegate=0.768401, FlushAsyncLoading=0.009701, FlushStreamingFunc=0.093799, BlockTillAllRequestsFinished=0.007801, ResetLoadersForSaveUnMarkAllObjects=0.403300, TagPackageExports=0.053898, BeginCacheForCookedPlatformData=0.002101, SerializeImports=10.324001, GatherLocalizableTextData=0.041600, MarkNames=0.345800, SerializeSummary=0.266600, SerializeNames=0.135999, SerializeGatherableTextData=0.008099, BuildExportMap=0.240300, SortExportsNonSeekfree=0.018802, SortExportsSeekfreeConstructor=0.897799, SortExportsSeekfreeInner=0.170402, SortExportsSeekfree=0.016399, BuildDependencyMap=0.030998, SerializeImportMap=0.339702, SerializeExportMap=0.032999, SerializeDependencyMap=0.007398, SerializeStringAssetReferenceMap=0.012301, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.061002, SerializeExports=0.013199, SerializeBulkData=0.006799, MoveFile=55.992001, UnaccountedTime=2.067700, RunGuid=RunID44317AD64109C9B009A73097E562D662
DDCTransactionId8D576B5543065707F9839B9EBD586050_0, PutCachedData=, CacheKey=Audio_0002_0000_OGG_0001_305699AA4FEB06B3D04461A6AF8E2716, StartTime=2022.07.05-13.30.03, HierarchicalDDC=, DataSize=7059, Duration=11.207201, RunGuid=RunID44317AD64109C9B009A73097E562D662
SavePackageTransactionId1542B2864A115E58CB7C9B9D1CC296D2_5, Filename=D:/Unreal/Barrel Hopper/Project/Saved/Autosaves/Game/Barrel_Hopper/Audio/Footstep_Auto2.uasset, AutoPackageBackupDelegate=0.164699, FlushAsyncLoading=0.002902, FlushStreamingFunc=0.142001, BlockTillAllRequestsFinished=0.004198, ResetLoadersForSaveUnMarkAllObjects=0.103101, TagPackageExports=0.012599, BeginCacheForCookedPlatformData=0.000801, SerializeImports=6.329600, GatherLocalizableTextData=0.032801, MarkNames=0.003498, SerializeSummary=0.008501, SerializeNames=0.010699, SerializeGatherableTextData=0.000700, BuildExportMap=0.007100, SortExportsNonSeekfree=0.003401, SortExportsSeekfreeConstructor=0.043899, SortExportsSeekfreeInner=0.085499, SortExportsSeekfree=0.002000, BuildDependencyMap=0.007600, SerializeImportMap=0.007302, SerializeExportMap=0.006698, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.001401, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.936399, SerializeExports=0.155602, SerializeBulkData=0.035997, MoveFile=27.088303, UnaccountedTime=0.361700, RunGuid=RunID44317AD64109C9B009A73097E562D662
DDCTransactionIdE17562954623C8126212EAA906E6A7BD_0, PutCachedData=, CacheKey=Audio_0002_0000_OGG_0001_D6806345449140BBBB461FBCD7279BB8, StartTime=2022.07.05-13.34.39, HierarchicalDDC=, DataSize=11971, Duration=3.842000, RunGuid=RunID44317AD64109C9B009A73097E562D662
SavePackageTransactionId1542B2864A115E58CB7C9B9D1CC296D2_6, Filename=D:/Unreal/Barrel Hopper/Project/Content/Barrel_Hopper/Character/BH_Idle_Run_BS1D.uasset, AutoPackageBackupDelegate=0.171799, FlushAsyncLoading=0.003602, FlushStreamingFunc=0.122797, BlockTillAllRequestsFinished=0.004701, ResetLoadersForSaveUnMarkAllObjects=0.108901, TagPackageExports=0.004899, BeginCacheForCookedPlatformData=0.000700, SerializeImports=5.959299, GatherLocalizableTextData=0.009403, MarkNames=0.003200, SerializeSummary=0.007700, SerializeNames=0.007000, SerializeGatherableTextData=0.000898, BuildExportMap=0.006001, SortExportsNonSeekfree=0.002000, SortExportsSeekfreeConstructor=0.048999, SortExportsSeekfreeInner=0.007201, SortExportsSeekfree=0.002198, BuildDependencyMap=0.003099, SerializeImportMap=0.074901, SerializeExportMap=0.010502, SerializeDependencyMap=0.000902, SerializeStringAssetReferenceMap=0.001300, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012498, SerializeExports=0.003602, SerializeBulkData=0.002798, MoveFile=34.481899, UnaccountedTime=33.612999, RunGuid=RunID44317AD64109C9B009A73097E562D662
